cohort,model,splitter,n_subjects,n_windows,window_n_mean,window_n_sd,window_prevalence_mean,window_prevalence_sd,window_accuracy_mean,window_accuracy_sd,window_balanced_accuracy_mean,window_balanced_accuracy_sd,window_macro_f1_mean,window_macro_f1_sd,window_mcc_mean,window_mcc_sd,window_auroc_mean,window_auroc_sd,window_auprc_mean,window_auprc_sd,window_brier_mean,window_brier_sd,window_calibration_slope_mean,window_calibration_slope_sd,window_calibration_intercept_mean,window_calibration_intercept_sd,window_ece_mean,window_ece_sd,subject_n_mean,subject_n_sd,subject_prevalence_mean,subject_prevalence_sd,subject_accuracy_mean,subject_accuracy_sd,subject_balanced_accuracy_mean,subject_balanced_accuracy_sd,subject_macro_f1_mean,subject_macro_f1_sd,subject_mcc_mean,subject_mcc_sd,subject_auroc_mean,subject_auroc_sd,subject_auprc_mean,subject_auprc_sd,subject_brier_mean,subject_brier_sd,subject_calibration_slope_mean,subject_calibration_slope_sd,subject_calibration_intercept_mean,subject_calibration_intercept_sd,subject_ece_mean,subject_ece_sd,n_subjects_mean,n_subjects_sd,window_auroc_ci_lo,window_auroc_ci_hi,subject_auroc_ci_lo,subject_auroc_ci_hi,window_accuracy_ci_lo,window_accuracy_ci_hi,subject_accuracy_ci_lo,subject_accuracy_ci_hi,window_macro_f1_ci_lo,window_macro_f1_ci_hi,subject_macro_f1_ci_lo,subject_macro_f1_ci_hi,window_brier_ci_lo,window_brier_ci_hi,subject_brier_ci_lo,subject_brier_ci_hi,window_calibration_slope_ci_lo,window_calibration_slope_ci_hi,subject_calibration_slope_ci_lo,subject_calibration_slope_ci_hi
psykose,rf,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2592592592592593,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17142857142857137,0.33793859649122787,,,,,,,,,,,,
psykose,rf,inflation,,,,,,,,,,,0.2370603442817859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14897358823796553,0.3523333592192268,,,,,,,,,,
psykose,rf,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27794117647058825,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19029682274247495,0.3717203075291622,,,,,,,,
psykose,xgboost,subject_wise,54.0,432.0,432.0,0.0,0.40740740740740733,6.206335383118183e-17,0.6824074074074075,0.03591321606026804,0.6665127840909091,0.03155704696841578,0.6677170344782967,0.0333009487433394,0.3382076272832891,0.06752528116548065,0.7087047230113637,0.03009672606169086,0.6508372896148986,0.03935351830221313,0.2561504023570899,0.024253134668695785,0.23775799126175814,0.046335720371259985,0.130291357857057,0.3998059451980696,0.2242726601105999,0.035733723095265,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.6888888888888889,0.04793399668720289,0.6707386363636363,0.04655538418365379,0.6726486778316583,0.047966952337294276,0.34882207373931956,0.09716809879469294,0.7142045454545455,0.03835753330925032,0.6685686187970012,0.06232806798531831,0.2381336638540814,0.023620258344675335,0.2785467567854992,0.0642011681252767,0.11010542309475121,0.32507171984876676,0.21912615476715103,0.04199508264840167,54.0,0.0,0.5458784639509118,0.8332796765973529,0.6141495503825357,0.8276897850004249,0.571249106309008,0.7960401324533087,0.6202411860275988,0.8108108108108109,0.5683523869148046,0.7932222811889104,0.6141617748762922,0.804153732968658,0.1573188279536017,0.3250183609989593,0.15902820690609598,0.28068329727867375,0.0633798136235503,0.5436880437407972,0.12856137486176453,0.58796938354494
psykose,xgboost,record_wise,54.0,432.0,432.0,0.0,0.40740740740740733,6.206335383118183e-17,0.9523148148148147,0.009054447785003666,0.9498224431818183,0.00935726116416462,0.9505413221552942,0.009398161681267097,0.9011594013401455,0.018788738490483826,0.9871759588068182,0.0029276018100963586,0.9823776871366757,0.0031195982441560815,0.03998710443296707,0.0033942276981467913,1.433790593264755,0.13366501993722524,0.05985566032786227,0.050356629021397564,0.0427209205723759,0.008411497278122822,54.0,0.0,0.40740740740740733,6.206335383118183e-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9999999999999998,0.0,0.02155928024367301,0.0015971661592977364,9.923253761971626,1.4072268526829923,0.04580613523700266,0.037664668877753035,0.10221350434585474,0.0039034372882064423,54.0,0.0,0.9756558868140034,0.9954362063926869,1.0,1.0,0.9328703703703703,0.9722222222222222,1.0,1.0,0.9305390091092324,0.9741680536208688,1.0,1.0,0.025488696606555776,0.053451742072764444,0.015072982947231424,0.02739812994236994,1.375873087858092,2.0432381053743365,7.394669120805284,9.69450251466275
psykose,xgboost,inflation,,,,,,,,,,,,,,,0.2678888494318181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14683911906108607,0.40455584260731287,,,,,,,,,,,,,,,,,,
psykose,xgboost,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2642045454545454,,,,,,,,,,,,,,,,0.1665623849834376,0.37345683728036666,,,,,,,,,,,,,,,,
psykose,xgboost,inflation,,,,,,,0.25231481481481477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16545138888888888,0.3646412037037036,,,,,,,,,,,,,,
psykose,xgboost,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18830236486486485,0.3694444444444444,,,,,,,,,,,,
psykose,xgboost,inflation,,,,,,,,,,,0.26678743786415227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17814972760284445,0.37932354320287204,,,,,,,,,,
psykose,xgboost,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2898032200357781,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2028763666947014,0.389762443438914,,,,,,,,
hyperaktiv,majority,subject_wise,85.0,340.0,340.0,0.0,0.5176470588235295,0.0,0.5176470588235295,0.0,0.5,0.0,0.34108527131782945,0.0,0.0,0.0,0.4811529933481154,6.206335383118183e-17,0.509090909090909,0.0,0.25,2.7755575615628914e-17,-4.02237480409209,6.676124710113433e-15,1.9253098384074789e-16,2.292468758005223e-17,0.0,0.0,85.0,0.0,0.5176470588235295,0.0,0.5176470588235295,0.0,0.5,0.0,0.34108527131782945,0.0,0.0,0.0,0.4811529933481154,6.206335383118183e-17,0.509090909090909,0.0,0.24999999999999994,0.0,-4.022114688325615,7.188211828540968e-15,1.9671644001119896e-16,5.965192835472289e-18,0.0,0.0,85.0,0.0,0.3399274006490768,0.5559040168619845,0.3607273755746348,0.5452199628781023,0.36591116787688627,0.5882352941176471,0.4339334312695045,0.5882352941176471,0.2678830082456902,0.37037037037037035,0.3026135123121369,0.37037037037037035,0.24683306531486107,0.25432315822853563,0.2474836058088596,0.2529142128916407,-53.74064058937212,18.99680164293364,-46.04793105640444,14.727803317877946
hyperaktiv,majority,record_wise,85.0,340.0,340.0,0.0,0.5176470588235295,0.0,0.5176470588235295,0.0,0.5,0.0,0.34108527131782945,0.0,0.0,0.0,0.4952882483370288,0.0,0.515307486631016,0.0,0.249708044982699,3.1031676915590914e-17,0.004686709264144063,1.734723475976807e-18,-1.658271535668087e-16,1.3025434779350328e-17,0.0,0.0,85.0,0.0,0.5176470588235295,0.0,0.5176470588235295,0.0,0.5,0.0,0.34108527131782945,0.0,0.0,0.0,0.48337028824833705,0.008450028392143103,0.5093356260569497,0.0056240191183565226,0.24970636735446777,8.84475636322158e-08,0.004686742300989105,5.797078781349423e-08,-1.3496252332802898e-16,2.1694944818335063e-17,6.661338147750939e-17,6.080941944488118e-17,85.0,0.0,0.42225953104945607,0.5274208066812618,0.38528162254328224,0.5673212239307904,0.36591116787688627,0.5882352941176471,0.4339334312695045,0.5882352941176471,0.2678830082456902,0.37037037037037035,0.3026135123121369,0.37037037037037035,0.24677583646374504,0.25463686027670135,0.24718823247913335,0.25252690708767717,-103.21175683317085,0.03470256057794711,-308.8604886046799,0.032577752681533775
hyperaktiv,majority,inflation,,,,,,,,,,,,,,,0.028755543237250547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0957907496715241,0.15891627343805584,,,,,,,,,,,,,,,,,,
hyperaktiv,majority,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020787139689578626,,,,,,,,,,,,,,,,-0.10030607978977542,0.14263585607940432,,,,,,,,,,,,,,,,
hyperaktiv,majority,inflation,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
hyperaktiv,majority,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
hyperaktiv,majority,inflation,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
hyperaktiv,majority,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,
hyperaktiv,logreg,subject_wise,85.0,340.0,340.0,0.0,0.5176470588235295,0.0,0.6464705882352941,0.020942333081079883,0.6456762749445677,0.021135727419287265,0.6456506895087315,0.02119119067438487,0.2917328976712,0.042173397707171115,0.6833148558758315,0.0379861825006278,0.635010183239328,0.04196052571791786,0.2388751236498523,0.018216176472557525,0.35176595476056166,0.10640796378015485,0.05337970826232428,0.051414682588307004,0.13885306167113304,0.028230059689406086,85.0,0.0,0.5176470588235295,0.0,0.6705882352941176,0.02495670992423109,0.6706762749445676,0.02482835085462276,0.6700732769093186,0.024626909056960536,0.3420444704174389,0.05049410431449459,0.7013303769401331,0.04363587634703488,0.6525638534312674,0.0442341667036611,0.22994340581454947,0.018459901684056798,0.39614526749441775,0.12601768459565416,0.05059263660305737,0.048729650035090714,0.17020543765837226,0.02518269125761804,85.0,0.0,0.5699779481832075,0.7686078180059046,0.6216487127987854,0.7776922535606386,0.5763820191593985,0.73891251172755,0.5771707754925911,0.7398722324328832,0.5847113356143817,0.7409942420947971,0.5824662374730536,0.7442796402883941,0.19459006666078543,0.29206206672505003,0.19377393009582705,0.2601156554223026,0.06061097146315282,0.7149612323706599,0.17384815414497723,0.8005402343516086
hyperaktiv,logreg,record_wise,85.0,340.0,340.0,0.0,0.5176470588235295,0.0,0.7300000000000001,0.009160242060233798,0.7293098669623058,0.008858698638451673,0.729431990242699,0.008945001540338126,0.45911925143762555,0.01828768036035006,0.7949071507760532,0.008379614035356529,0.7660030850387458,0.011496256346700916,0.1831686979554333,0.004389509326530474,0.9076667446990656,0.047185849850819694,0.0667086064756064,0.016565836137143856,0.05670084930840852,0.0061950317579115895,85.0,0.0,0.5176470588235295,0.0,0.7552941176470588,0.01744987879316628,0.7551552106430155,0.016604979761335775,0.7549568108134317,0.017081837357059513,0.5107511079618314,0.034065930656415534,0.8184035476718403,0.008421343243828384,0.786584519573178,0.011412100489959366,0.17382143149956755,0.004297713484563205,1.1465007439670383,0.06492930261425416,0.06334461419714979,0.015711753920261355,0.12548711084268296,0.0171869150773456,85.0,0.0,0.696496500547696,0.8601917617892114,0.7554664081746066,0.8810027561754684,0.6529411764705882,0.7889679387191931,0.7017543859649122,0.8272923241957043,0.650082758575708,0.8014774412664728,0.7028434143896265,0.8280882493680126,0.15095135184138414,0.225818394755266,0.14799184075455304,0.1993154893391358,0.5369162208873688,1.3389239368595924,0.8452343021531746,1.773674823677773
hyperaktiv,logreg,inflation,,,,,,,,,,,,,,,0.10778131929046575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07453125824886489,0.14477488960646095,,,,,,,,,,,,,,,,,,
hyperaktiv,logreg,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11474501108647461,,,,,,,,,,,,,,,,0.07881178160919539,0.15390536882472367,,,,,,,,,,,,,,,,
hyperaktiv,logreg,inflation,,,,,,,0.0676470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03529411764705881,0.10000000000000009,,,,,,,,,,,,,,
hyperaktiv,logreg,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049153225806451616,0.1399999999999999,,,,,,,,,,,,
hyperaktiv,logreg,inflation,,,,,,,,,,,0.06754572146224114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03545307678391173,0.10146469222422067,,,,,,,,,,
hyperaktiv,logreg,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0942350332594235,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04891471813639536,0.14106191415575667,,,,,,,,
hyperaktiv,rf,subject_wise,85.0,340.0,340.0,0.0,0.5176470588235295,0.0,0.57,0.015479643961106805,0.5681125277161863,0.015845261506391716,0.5675171799630916,0.016240862939397818,0.13702193884781932,0.031644688724026315,0.5805432372505542,0.03379035893219574,0.5564136194138817,0.039037011738534425,0.2689975652294222,0.016802964976427644,0.2646998709095374,0.12775871266453706,-0.0328734951434284,0.02401972918587706,0.1564761921985535,0.0268608221458166,85.0,0.0,0.5176470588235295,0.0,0.5764705882352941,0.02200974933396434,0.575110864745011,0.022381571211998227,0.574813807769805,0.022579928773547784,0.1507026137682944,0.04471302171497737,0.5843680709534368,0.03746178627281529,0.5619138494465132,0.03483804254099111,0.2644175228966983,0.016804040762448742,0.29247344444125634,0.1456530681484559,-0.03210266716469166,0.023457691334929146,0.14543967441290967,0.02727587993443417,85.0,0.0,0.4753700663527575,0.6872651342192292,0.5022611723307749,0.6819769143696409,0.4637846991368523,0.6441176470588236,0.5095261320389746,0.6725597744728847,0.47253750452052146,0.6543154201673034,0.5083559974001248,0.6741245180459475,0.22782113487947522,0.30724331819334705,0.2274520038019598,0.2924653318113665,-0.07990901312426116,0.6740986263813592,-0.024260016988543492,0.6975814718375135
hyperaktiv,rf,record_wise,85.0,340.0,340.0,0.0,0.5176470588235295,0.0,0.8311764705882352,0.010522672835293139,0.8290327050997783,0.010457650756625275,0.8297933696444488,0.010545698744547397,0.6647311004077214,0.021686049954939,0.9157289356984479,0.004370904963792552,0.916997825900372,0.004799945135665614,0.13157250498067172,0.002919403804023918,2.189157565096393,0.10604766809320026,-0.013473898356432807,0.01062884597791646,0.11815287513691144,0.006342593108055728,85.0,0.0,0.5176470588235295,0.0,0.8305882352941175,0.022933633752491658,0.8282150776053214,0.022730990448185995,0.8289976162957634,0.022920098952804082,0.6646051993305738,0.04751587637371397,0.9376940133037692,0.0061552401962267295,0.94075214034925,0.0070547676652590674,0.12518404848814435,0.0027790483061934153,2.99356849847135,0.18306205677390752,-0.013030484120984207,0.010284439790533733,0.1545750653843462,0.01938253088611327,85.0,0.0,0.8725313389541166,0.9580876335844587,0.9097556219706231,0.9697667556075911,0.7664297950455915,0.8852941176470588,0.7735849056603774,0.8867924528301887,0.7626390114660824,0.8852046654194958,0.7751938924544531,0.8898504118375319,0.11038563767885591,0.15249340211643783,0.10720024738853966,0.13894207538761347,1.8115008419720837,3.118980457141616,2.5382163822977843,4.245872786825111
hyperaktiv,rf,inflation,,,,,,,,,,,,,,,0.3405626385809313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25731535947712425,0.41583727177975843,,,,,,,,,,,,,,,,,,
hyperaktiv,rf,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3497782705099777,,,,,,,,,,,,,,,,0.2769281779228729,0.4287973484848483,,,,,,,,,,,,,,,,
hyperaktiv,rf,inflation,,,,,,,0.27647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2117647058823529,0.3530882352941176,,,,,,,,,,,,,,
hyperaktiv,rf,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24705882352941178,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18867924528301894,0.32323036006546624,,,,,,,,,,,,
hyperaktiv,rf,inflation,,,,,,,,,,,0.2778837116358497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21205931258606348,0.35632822531275976,,,,,,,,,,
hyperaktiv,rf,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2472533313851868,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1864368857863859,0.32396174330223776,,,,,,,,
hyperaktiv,xgboost,subject_wise,85.0,340.0,340.0,0.0,0.5176470588235295,0.0,0.5676470588235294,0.029922044043199682,0.5658398004434589,0.030536796393634876,0.5648580442203499,0.03098868269179151,0.13254957756740046,0.06089997598019061,0.5779794900221729,0.04143100108757082,0.554012430517806,0.04097284199587336,0.32458702267712897,0.02653824939002419,0.11759407529926835,0.06186533165369032,-0.1803048607765216,0.1609149213304249,0.26744253970710014,0.03019596454275061,85.0,0.0,0.5176470588235295,0.0,0.5694117647058824,0.04749795114867374,0.5674611973392462,0.04814828880713706,0.5666303156463048,0.04914564567813753,0.13550808431221004,0.0965203876466331,0.5818181818181818,0.04261736549219546,0.5720775841985645,0.04674571109167761,0.31030858042687415,0.02554898669432872,0.1423001969582162,0.07312906347551738,-0.16113228374098165,0.14382491052417265,0.26134567772093065,0.03196345895576491,85.0,0.0,0.46530598420230396,0.6851262733272846,0.5078016025759833,0.6729495178383107,0.4584282296741661,0.6384835578158264,0.5058085869098433,0.663881794557608,0.46107840796501837,0.6401348109148494,0.5069300751959853,0.6643349407967951,0.2520750771653415,0.3745168455513585,0.24820324658287965,0.34358208200980284,-0.07479307213454636,0.32836631127013005,-0.0064102201918038604,0.3542856673839012
hyperaktiv,xgboost,record_wise,85.0,340.0,340.0,0.0,0.5176470588235295,0.0,0.8476470588235294,0.01655963324736383,0.8462305986696231,0.016617393696349358,0.8468762919656552,0.01666190053699077,0.696027958671108,0.033320186971265736,0.909194844789357,0.008590935006612935,0.9032422761901922,0.01663309358526664,0.11853491990835503,0.0053241201840952095,1.0401248564160015,0.07805047665445848,-0.10421929263011384,0.05766470681782927,0.04423616224721842,0.0067712864566238816,85.0,0.0,0.5176470588235295,0.0,0.8776470588235293,0.0178420598683566,0.8761640798226165,0.017840269889175805,0.8769848073714337,0.01791584508980963,0.7566277359161468,0.03603621299226173,0.9423503325942351,0.008515682647304424,0.9379448133530646,0.01919761937674821,0.09951926826774375,0.004874368718492613,1.7489676350660823,0.20257307450343862,-0.09032237689218015,0.0499536033930592,0.09619764171102467,0.022938695057034057,85.0,0.0,0.8641766461073346,0.9577714821399036,0.9087037172335362,0.9745109476492204,0.7878202753811046,0.9,0.8445268482152861,0.9411764705882353,0.7958375760848264,0.9051456248356236,0.8422619047619048,0.9411237789042916,0.08300620242103889,0.14566465557665303,0.0770667210934396,0.11820230852579028,0.8514923609852143,1.6301187258009453,1.4898216543291172,2.925911643999054
hyperaktiv,xgboost,inflation,,,,,,,,,,,,,,,0.33803353658536583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25464216499694076,0.41624876829954943,,,,,,,,,,,,,,,,,,
hyperaktiv,xgboost,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3547671840354767,,,,,,,,,,,,,,,,0.28136724565756827,0.4244694960212201,,,,,,,,,,,,,,,,
hyperaktiv,xgboost,inflation,,,,,,,0.2941176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22941176470588232,0.3721323529411764,,,,,,,,,,,,,,
hyperaktiv,xgboost,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3058823529411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2284833091436865,0.3783832140533506,,,,,,,,,,,,
hyperaktiv,xgboost,inflation,,,,,,,,,,,0.2965457927494749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2314564665974349,0.3758772057527573,,,,,,,,,,
hyperaktiv,xgboost,inflation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30741410488245935,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2325000125206347,0.3811315372201078,,,,,,,,
